Return,Risk,Sharpe
0.16830460463581143,0.19101024090387073,0.6717158411437373
0.18978944139452095,0.19499059399308258,0.7681880357769196
0.1712000459986027,0.19219700517634306,0.6826331444562577
0.17471123504876718,0.1885626437651291,0.7144110432422741
0.16610035752708974,0.19164092869507982,0.6580032688514478
0.1778679032153418,0.19248009058982726,0.7162709805095459
0.1741012494868298,0.18834229663170735,0.7120081462586026
0.17951425708925628,0.1945442347606439,0.7171338552432902
0.17436993719087895,0.19362043086029387,0.6939863556435999
0.1701374070958664,0.1897689458279985,0.6857676661903337
0.16290841019036234,0.18905777673425533,0.6501103118499362
0.18211160458860698,0.20139044138782333,0.7056521829401952
0.1699102703951575,0.19331343823875954,0.6720188289999094
0.18612910231693428,0.19675333366019152,0.7427020401560805
0.16959891393575155,0.1895734865105321,0.6836341743841454
0.17030304940888266,0.19432596637515193,0.6705385381042122
0.19709241147043682,0.1978603714397996,0.7939559110664729
0.17862352169935236,0.18984093468549185,0.7302088031172465
0.16753798968115569,0.19865686836023863,0.6420014104414551
0.18237499738029017,0.19609990488581397,0.7260329751979889
0.17323051340839438,0.1894570463166057,0.7032227937605975
0.18580200337729003,0.19118948398468238,0.7626047224907585
0.1843965088048458,0.19311621479060115,0.7477182015058503
0.17193411294841293,0.19038195564870833,0.6929969413270288
0.17604040809457538,0.19124494545375365,0.7113411953021906
0.18130857281430865,0.1943598534829162,0.7270460966195847
0.1731972242740383,0.1894305643621943,0.7031453700331223
0.16995067507030223,0.189608825531598,0.6853619535164842
0.1801201933461225,0.19792992158796346,0.7079283022089748
0.17490797212358827,0.1891150234173556,0.7133646480632135
0.18066941414453658,0.19642353727277306,0.7161535531721392
0.17234975537646396,0.19794251180179886,0.6686272401604494
0.17898247401245992,0.19388323170881291,0.7168359676467189
0.17972921927788124,0.19404486358480685,0.7200871834302015
0.17023874816930862,0.19447338818042617,0.6696995891719503
0.16747381646282206,0.18843955782764837,0.6764705772628317
0.1755590113587558,0.19107810386319393,0.7094429378251099
0.17422054416564278,0.19353889222463952,0.69350683277578
0.18147740577691007,0.19474578978024787,0.7264722176358929
0.18993349413349367,0.2035186504889519,0.73670640883909
0.18145740248670483,0.1915646646308679,0.7384316035490346
0.17571570571115594,0.19221337005324252,0.7060679789005473
0.18212835369991526,0.19685376677339503,0.7219996651805193
0.18180012186442868,0.1988091760374233,0.7132473696170674
0.17961725764636272,0.19649191952344042,0.7105496143809982
0.17365704421381584,0.19310484348549592,0.6921475494935205
0.17412157903204917,0.19696912671506855,0.6809269110791493
0.16955481388121488,0.1972027204124162,0.6569626098984479
0.18525814916737926,0.19755594483242914,0.7352760216382761
0.1798300274086546,0.1902869404669713,0.7348377511641443
0.17373205984052548,0.1872034295039924,0.7143675743273358
0.1789643806888047,0.1947688967459159,0.7134834309303989
0.17675779052682583,0.19035460967211867,0.7184369780295202
0.18000801159927102,0.1896995844356418,0.7380512298737831
0.174673464253779,0.19598009603736496,0.6871792951264937
0.1741949380858878,0.18635767978134113,0.7200934152182116
0.18351150495239946,0.19501210555995296,0.7359107504650751
